60 4 36 1 1 0.01 0 0 
61 4 37 1 1 0.01 0 0 
62 4 38 1 1 0.01 0 0 
63 4 39 1 1 0.01 0 0 
64 4 40 1 1 0.01 0 0 
65 4 41 1 1 0.01 0 0 
66 4 42 1 1 0.01 0 0 
67 4 43 1 1 0.01 0 0 
68 4 44 1 1 0.01 0 0 
69 4 45 1 1 0.01 0 0 
70 4 46 1 1 0.01 0 0 
71 4 47 1 1 0.01 0 0 
72 4 48 1 1 0.01 0 0 
73 4 49 1 1 0.01 0 0 
74 4 50 1 1 0.01 0 0 
75 4 51 1 1 0.01 0 0 
76 4 52 1 1 0.01 0 0 
77 4 53 1 1 0.01 0 0 
78 4 54 1 1 0.01 0 0 
79 4 55 1 1 0.01 0 0 
80 4 56 1 1 0.01 0 0 
81 4 57 1 1 0.01 0 0 
82 4 58 1 1 0.01 0 0 
83 4 59 1 1 0.01 0 0 
84 4 60 1 1 0.01 0 0 
85 4 61 1 1 0.01 0 0 
86 4 62 1 1 0.01 0 0 
87 4 63 1 1 0.01 0 0 
88 4 64 1 1 0.01 0 0 
89 4 65 1 1 0.01 0 0 
