0 1 1 0 1.0085 0.00981033 0 0 
1 2 1 0 0.993695 0.00997274 0 0 
2 3 1 0 0.990539 0.0102082 0 0 
3 4 1 0 0.979953 0.00823076 0 0 
4 5 1 0 0.996511 0.0087916 0 0 
5 6 1 0 1.01548 0.00949844 0 0 
6 7 1 0 0.992826 0.0104445 0 0 
7 8 1 0 0.984161 0.00999141 0 0 
8 9 1 0 0.991199 0.0107263 0 0 
9 10 1 0 0.997204 0.00940559 0 0 
10 11 1 0 1.01617 0.0113087 0 0 
11 12 1 0 1.04716 0.0143226 0 0 
12 13 1 0 0.97679 0.00884794 0 0 
13 14 1 0 1.00318 0.0151364 0 0 
14 15 1 0 0.991923 0.0124824 0 0 
15 16 1 0 1.02776 0.00990494 0 0 
16 17 1 0 1.00163 0.00963681 0 0 
17 18 1 0 1.02606 0.0117077 0 0 
18 19 1 0 1.00777 0.0113884 0 0 
19 20 1 0 0.980934 0.00984019 0 0 
20 21 1 0 0.966188 0.0123114 0 0 
21 22 1 0 1.02162 0.00898242 0 0 
22 23 1 0 1.01254 0.00921516 0 0 
23 24 1 0 0.990446 0.0122254 0 0 
24 25 1 0 1.04433 0.00965317 0 0 
25 26 1 0 0.994481 0.0100804 0 0 
26 27 1 0 1.01095 0.0118502 0 0 
27 28 1 0 1.01753 0.00959064 0 0 
28 29 1 0 0.987149 0.0117618 0 0 
29 30 1 0 0.973005 0.0102688 0 0 
30 31 1 0 1.0281 0.0116227 0 0 
31 32 1 0 1.00601 0.0117284 0 0 
32 33 1 0 1.03923 0.0112732 0 0 
33 34 1 0 1.00144 0.0152862 0 0 
34 35 1 0 1.02239 0.011212 0 0 
35 36 1 0 1.02333 0.0122035 0 0 
36 37 1 0 1.02234 0.0145884 0 0 
37 38 1 0 1.01831 0.019417 0 0 
38 39 1 0 0.983729 0.0157763 0 0 
39 40 1 0 1.05195 0.0127384 0 0 
40 41 1 0 1.00224 0.0135281 0 0 
41 42 1 0 1.03858 0.014012 0 0 
42 43 1 0 1.0095 0.0127399 0 0 
43 44 1 0 1.01863 0.0115484 0 0 
44 45 1 0 1.01513 0.0115278 0 0 
45 46 1 0 1.07025 0.017142 0 0 
46 47 1 0 1.0157 0.0124681 0 0 
47 48 1 0 1.02374 0.0175523 0 0 
48 49 1 0 0.994527 0.0152569 0 0 
49 50 1 0 0.948843 0.0127546 0 0 
50 51 1 0 1.00837 0.0117121 0 0 
51 52 1 0 1.02027 0.0223127 0 0 
52 53 1 0 0.998643 0.0145064 0 0 
53 54 1 0 1.01784 0.0128061 0 0 
54 55 1 0 1.00692 0.0144182 0 0 
55 56 1 0 0.966774 0.0172065 0 0 
56 57 1 0 0.991665 0.014607 0 0 
57 58 1 0 1.03864 0.0126349 0 0 
58 59 1 0 0.991455 0.0168851 0 0 
59 60 1 0 1.00116 0.0186434 0 0 
60 61 1 0 0.995785 0.0217655 0 0 
61 62 1 0 1.03698 0.0247943 0 0 
62 63 1 0 0.985318 0.0223969 0 0 
63 64 1 0 1.04437 0.0195019 0 0 
64 65 1 0 0.999967 0.0185302 0 0 
65 66 1 0 1.05743 0.0328422 0 0 
66 67 1 0 1.02985 0.0197437 0 0 
67 68 1 0 0.971848 0.0170308 0 0 
68 69 1 0 1.01176 0.0228811 0 0 
69 70 1 0 0.989376 0.0250524 0 0 
70 71 1 0 1.03179 0.0419803 0 0 
71 72 1 0 0.998179 0.0251448 0 0 
72 73 1 0 1.01472 0.0250127 0 0 
73 74 1 0 1.03733 0.0293842 0 0 
74 75 1 0 1.04087 0.0216967 0 0 
75 76 1 0 0.998924 0.0337427 0 0 
76 77 1 0 0.983407 0.0168766 0 0 
77 78 1 0 1.02593 0.0212551 0 0 
78 79 1 0 1.02853 0.0314925 0 0 
79 80 1 0 0.97161 0.0214384 0 0 
80 81 1 0 0.975989 0.0187137 0 0 
81 82 1 0 1.01321 0.0166488 0 0 
82 83 1 0 0.972499 0.0196041 0 0 
83 84 1 0 0.91961 0.0638378 0 0 
84 85 1 0 1.09371 0.0216569 0 0 
85 1 2 0 1.00303 0.0082165 0 0 
86 2 2 0 1.00833 0.00859467 0 0 
87 3 2 0 1.00725 0.00730154 0 0 
88 4 2 0 0.997915 0.00917186 0 0 
89 5 2 0 1.00506 0.00881201 0 0 
90 6 2 0 0.989736 0.00892049 0 0 
91 7 2 0 0.996723 0.00805888 0 0 
92 8 2 0 0.991907 0.0103691 0 0 
93 9 2 0 0.996037 0.00747647 0 0 
94 10 2 0 0.999562 0.00805456 0 0 
95 11 2 0 1.00168 0.00987899 0 0 
96 12 2 0 1.00321 0.00881456 0 0 
97 13 2 0 0.993617 0.01071 0 0 
98 14 2 0 1.00232 0.00969185 0 0 
99 15 2 0 1.01928 0.0102577 0 0 
100 16 2 0 0.984866 0.0080643 0 0 
101 17 2 0 0.987681 0.0108156 0 0 
102 18 2 0 1.01129 0.0114758 0 0 
103 19 2 0 0.993253 0.0100659 0 0 
104 20 2 0 1.01544 0.0107146 0 0 
105 21 2 0 1.0019 0.0112472 0 0 
106 22 2 0 1.00503 0.0103792 0 0 
107 23 2 0 1.00023 0.00999093 0 0 
108 24 2 0 1.01739 0.0103953 0 0 
109 25 2 0 0.990667 0.0108244 0 0 
110 26 2 0 1.01476 0.00952316 0 0 
111 27 2 0 1.01708 0.012084 0 0 
112 28 2 0 1.00645 0.0116065 0 0 
113 29 2 0 1.01708 0.0157724 0 0 
114 30 2 0 0.998813 0.0104734 0 0 
115 31 2 0 1.00025 0.0130362 0 0 
116 32 2 0 0.986251 0.0114164 0 0 
117 33 2 0 0.986078 0.011024 0 0 
118 34 2 0 0.989838 0.0102176 0 0 
119 35 2 0 1.01294 0.0130276 0 0 
120 36 2 0 0.973584 0.00865573 0 0 
121 37 2 0 0.968513 0.0125754 0 0 
122 38 2 0 0.998639 0.0111016 0 0 
123 39 2 0 1.00608 0.0125337 0 0 
124 40 2 0 0.990735 0.0102389 0 0 
125 41 2 0 0.991019 0.0135319 0 0 
126 42 2 0 1.00068 0.0112535 0 0 
127 43 2 0 1.00454 0.0122554 0 0 
128 44 2 0 0.99992 0.0141777 0 0 
129 45 2 0 0.989983 0.0115014 0 0 
130 46 2 0 0.97119 0.0123519 0 0 
131 47 2 0 1.00938 0.0109943 0 0 
132 48 2 0 1.02074 0.0134176 0 0 
133 49 2 0 1.01286 0.0224964 0 0 
134 50 2 0 0.986373 0.0125822 0 0 
135 51 2 0 0.993254 0.0129444 0 0 
136 52 2 0 1.00391 0.0146023 0 0 
137 53 2 0 0.992145 0.0160153 0 0 
138 54 2 0 1.00037 0.0137292 0 0 
139 55 2 0 1.00245 0.0131031 0 0 
140 56 2 0 1.02945 0.0158514 0 0 
141 57 2 0 1.03131 0.0131155 0 0 
142 58 2 0 0.99175 0.0125372 0 0 
143 59 2 0 0.998312 0.0129191 0 0 
144 60 2 0 0.98577 0.0192762 0 0 
145 61 2 0 0.972763 0.0156218 0 0 
146 62 2 0 1.0079 0.0249886 0 0 
147 63 2 0 0.980696 0.0178486 0 0 
148 64 2 0 1.02449 0.0192664 0 0 
149 65 2 0 1.00287 0.0145158 0 0 
150 66 2 0 1.03341 0.0171579 0 0 
151 67 2 0 0.996894 0.0243024 0 0 
152 68 2 0 0.986712 0.0290978 0 0 
153 69 2 0 1.04026 0.0262377 0 0 
154 70 2 0 1.01591 0.0203056 0 0 
155 71 2 0 1.04086 0.0242479 0 0 
156 72 2 0 0.955075 0.0249996 0 0 
157 73 2 0 0.919328 0.0260646 0 0 
158 74 2 0 1.01149 0.0295106 0 0 
159 75 2 0 0.9313 0.0240706 0 0 
160 76 2 0 0.98563 0.0229653 0 0 
161 77 2 0 0.986981 0.0279922 0 0 
162 78 2 0 0.992296 0.020537 0 0 
163 79 2 0 0.981708 0.0220041 0 0 
164 80 2 0 1.00578 0.0183999 0 0 
165 81 2 0 1.02533 0.0238713 0 0 
166 82 2 0 1.00632 0.0177429 0 0 
167 83 2 0 0.966689 0.0212404 0 0 
168 84 2 0 1.09451 0.0318248 0 0 
169 85 2 0 0.951426 0.0232108 0 0 
170 1 3 0 1.00492 0.00939541 0 0 
171 2 3 0 0.993378 0.00824184 0 0 
172 3 3 0 0.988555 0.00889694 0 0 
173 4 3 0 0.975357 0.00936293 0 0 
174 5 3 0 0.980506 0.00842452 0 0 
175 6 3 0 1.00731 0.0086586 0 0 
176 7 3 0 0.985802 0.00872206 0 0 
177 8 3 0 1.00929 0.00954797 0 0 
178 9 3 0 0.998782 0.00890753 0 0 
179 10 3 0 1.01043 0.0144107 0 0 
180 11 3 0 0.961143 0.00987049 0 0 
181 12 3 0 1.01287 0.0117163 0 0 
182 13 3 0 1.02496 0.0116166 0 0 
183 14 3 0 0.97981 0.0114846 0 0 
184 15 3 0 0.981705 0.0105724 0 0 
185 16 3 0 0.9939 0.00788222 0 0 
186 17 3 0 0.995277 0.0106189 0 0 
187 18 3 0 0.963848 0.0105573 0 0 
188 19 3 0 0.992076 0.00951077 0 0 
189 20 3 0 1.01505 0.0113491 0 0 
190 21 3 0 0.994504 0.0108365 0 0 
191 22 3 0 1.00914 0.0105061 0 0 
192 23 3 0 1.01076 0.00990775 0 0 
193 24 3 0 0.996382 0.00994323 0 0 
194 25 3 0 0.978821 0.0110687 0 0 
195 26 3 0 0.960875 0.00937169 0 0 
196 27 3 0 1.01807 0.0108254 0 0 
197 28 3 0 0.971062 0.00986579 0 0 
198 29 3 0 1.00561 0.0113237 0 0 
199 30 3 0 0.985392 0.00927463 0 0 
200 31 3 0 0.977694 0.0139953 0 0 
201 32 3 0 0.992585 0.00933573 0 0 
202 33 3 0 0.968184 0.0120461 0 0 
203 34 3 0 0.988994 0.0109149 0 0 
204 35 3 0 0.998679 0.0105065 0 0 
205 36 3 0 1.01551 0.0121155 0 0 
206 37 3 0 0.983638 0.0105676 0 0 
207 38 3 0 0.997748 0.0141712 0 0 
208 39 3 0 0.98949 0.0153525 0 0 
209 40 3 0 0.9929 0.011242 0 0 
210 41 3 0 1.03808 0.0153089 0 0 
211 42 3 0 1.00741 0.012285 0 0 
212 43 3 0 0.986564 0.00891066 0 0 
213 44 3 0 0.980599 0.0117587 0 0 
214 45 3 0 1.03666 0.0132699 0 0 
215 46 3 0 0.991601 0.0122759 0 0 
216 47 3 0 0.993253 0.01152 0 0 
217 48 3 0 0.983911 0.0139009 0 0 
218 49 3 0 1.01664 0.0150308 0 0 
219 50 3 0 0.958715 0.011101 0 0 
220 51 3 0 1.04172 0.0162859 0 0 
221 52 3 0 0.972795 0.0140732 0 0 
222 53 3 0 0.997768 0.00906813 0 0 
223 54 3 0 0.985839 0.0123186 0 0 
224 55 3 0 1.00456 0.0164212 0 0 
225 56 3 0 0.971953 0.0156604 0 0 
226 57 3 0 0.990454 0.0117167 0 0 
227 58 3 0 0.994578 0.0199392 0 0 
228 59 3 0 1.03514 0.0151013 0 0 
229 60 3 0 0.929367 0.0162754 0 0 
230 61 3 0 1.00144 0.0159382 0 0 
231 62 3 0 0.977082 0.0196064 0 0 
232 63 3 0 0.987427 0.0140291 0 0 
233 64 3 0 1.00988 0.0208797 0 0 
234 65 3 0 1.06087 0.0177069 0 0 
235 66 3 0 0.970052 0.0148582 0 0 
236 67 3 0 1.03647 0.0201899 0 0 
237 68 3 0 0.948868 0.0181349 0 0 
238 69 3 0 0.95066 0.0183656 0 0 
239 70 3 0 1.01634 0.023489 0 0 
240 71 3 0 1.00973 0.0262834 0 0 
241 72 3 0 0.98893 0.0242356 0 0 
242 73 3 0 1.02023 0.0308815 0 0 
243 74 3 0 0.948626 0.0203034 0 0 
244 75 3 0 1.05095 0.0217588 0 0 
245 76 3 0 0.973434 0.031159 0 0 
246 77 3 0 1.0068 0.0278705 0 0 
247 78 3 0 0.919208 0.0203196 0 0 
248 79 3 0 1.15955 0.0257204 0 0 
249 80 3 0 1.0025 0.0174748 0 0 
250 81 3 0 0.966741 0.0254744 0 0 
251 82 3 0 1.02996 0.0388545 0 0 
252 83 3 0 0.989384 0.0204449 0 0 
253 84 3 0 0.939734 0.0212214 0 0 
254 85 3 0 0.961597 0.0279181 0 0 
255 1 4 0 0.988704 0.00838709 0 0 
256 2 4 0 0.996454 0.0102632 0 0 
257 3 4 0 0.988951 0.00851314 0 0 
258 4 4 0 0.986398 0.00824676 0 0 
259 5 4 0 0.974772 0.00936877 0 0 
260 6 4 0 0.978544 0.00883956 0 0 
261 7 4 0 0.99173 0.0109424 0 0 
262 8 4 0 1.00281 0.0124082 0 0 
263 9 4 0 1.0039 0.00883942 0 0 
264 10 4 0 0.968068 0.00909438 0 0 
265 11 4 0 0.99131 0.00986013 0 0 
266 12 4 0 1.00937 0.0099828 0 0 
267 13 4 0 0.974758 0.00929728 0 0 
268 14 4 0 0.996632 0.00803768 0 0 
269 15 4 0 1.00199 0.0109065 0 0 
270 16 4 0 1.00417 0.00810513 0 0 
271 17 4 0 0.983488 0.00891397 0 0 
272 18 4 0 0.989632 0.0146494 0 0 
273 19 4 0 0.984014 0.0111084 0 0 
274 20 4 0 0.99321 0.00997047 0 0 
275 21 4 0 1.00375 0.0168896 0 0 
276 22 4 0 0.985287 0.00957934 0 0 
277 23 4 0 0.994735 0.00959614 0 0 
278 24 4 0 1.00599 0.0119266 0 0 
279 25 4 0 0.992497 0.0106009 0 0 
280 26 4 0 1.05716 0.011373 0 0 
281 27 4 0 1.00167 0.0137841 0 0 
282 28 4 0 0.978939 0.0140245 0 0 
283 29 4 0 0.992243 0.0117931 0 0 
284 30 4 0 1.01255 0.00866444 0 0 
285 31 4 0 0.98208 0.0119282 0 0 
286 32 4 0 1.00288 0.00909663 0 0 
