6684 87 16 -1 1 0.01 0 0 
6685 87 17 -1 1 0.01 0 0 
6686 87 18 -1 1 0.01 0 0 
6687 87 19 -1 1 0.01 0 0 
6688 87 20 -1 1 0.01 0 0 
6689 87 21 -1 1 0.01 0 0 
6690 87 22 -1 1 0.01 0 0 
6691 87 23 -1 1 0.01 0 0 
6692 87 24 -1 1 0.01 0 0 
6693 87 25 -1 1 0.01 0 0 
6694 87 26 -1 1 0.01 0 0 
6695 87 27 -1 1 0.01 0 0 
6696 87 28 -1 1 0.01 0 0 
6697 87 29 -1 1 0.01 0 0 
6698 87 30 -1 1 0.01 0 0 
6699 87 31 -1 1 0.01 0 0 
6700 87 32 -1 1 0.01 0 0 
6701 87 33 -1 1 0.01 0 0 
6702 87 34 -1 1 0.01 0 0 
6703 87 35 -1 1 0.01 0 0 
6704 87 36 -1 1 0.01 0 0 
6705 87 37 -1 1 0.01 0 0 
6706 87 38 -1 1 0.01 0 0 
6707 87 39 -1 1 0.01 0 0 
6708 87 40 -1 1 0.01 0 0 
6709 87 41 -1 1 0.01 0 0 
6710 87 42 -1 1 0.01 0 0 
6711 87 43 -1 1 0.01 0 0 
6712 87 44 -1 1 0.01 0 0 
6713 87 45 -1 1 0.01 0 0 
6714 87 46 -1 1 0.01 0 0 
6715 87 47 -1 1 0.01 0 0 
6716 87 48 -1 1 0.01 0 0 
6717 87 49 -1 1 0.01 0 0 
6718 87 50 -1 1 0.01 0 0 
6719 87 51 -1 1 0.01 0 0 
6720 87 52 -1 1 0.01 0 0 
6721 87 53 -1 1 0.01 0 0 
6722 87 54 -1 1 0.01 0 0 
6723 87 55 -1 1 0.01 0 0 
6724 87 56 -1 1 0.01 0 0 
6725 87 57 -1 1 0.01 0 0 
6726 87 58 -1 1 0.01 0 0 
6727 87 59 -1 1 0.01 0 0 
6728 87 60 -1 1 0.01 0 0 
6729 87 61 -1 1 0.01 0 0 
6730 87 62 -1 1 0.01 0 0 
6731 87 63 -1 1 0.01 0 0 
6732 87 64 -1 1 0.01 0 0 
6733 87 65 -1 1 0.01 0 0 
6734 87 66 -1 1 0.01 0 0 
6735 87 67 -1 1 0.01 0 0 
6736 87 68 -1 1 0.01 0 0 
6737 87 69 -1 1 0.01 0 0 
6738 87 70 -1 1 0.01 0 0 
6739 87 71 -1 1 0.01 0 0 
6740 87 72 -1 1 0.01 0 0 
6741 87 73 -1 1 0.01 0 0 
6742 87 74 -1 1 0.01 0 0 
6743 87 75 -1 1 0.01 0 0 
6744 87 76 -1 1 0.01 0 0 
6745 87 77 -1 1 0.01 0 0 
6746 87 78 -1 1 0.01 0 0 
6747 87 79 -1 1 0.01 0 0 
6748 87 80 -1 1 0.01 0 0 
6749 87 81 -1 1 0.01 0 0 
6750 87 82 -1 1 0.01 0 0 
6751 87 83 -1 1 0.01 0 0 
6752 87 84 -1 1 0.01 0 0 
6753 87 85 -1 1 0.01 0 0 
