-2.5 -2.475 0.994735 0.000442701
-2.475 -2.45 0.996241 0.000392632
-2.45 -2.425 0.994116 0.000360026
-2.425 -2.4 0.990083 0.000340267
-2.4 -2.375 0.988845 0.000329793
-2.375 -2.35 0.988693 0.000325165
-2.35 -2.325 0.990544 0.000320808
-2.325 -2.3 0.994896 0.000316421
-2.3 -2.275 0.997326 0.000315545
-2.275 -2.25 0.995572 0.000310359
-2.25 -2.225 0.994561 0.000306887
-2.225 -2.2 0.994666 0.000301094
-2.2 -2.175 0.994283 0.000297558
-2.175 -2.15 0.997775 0.000298373
-2.15 -2.125 0.999102 0.00029672
-2.125 -2.1 0.998635 0.000291203
-2.1 -2.075 0.999137 0.000296687
-2.075 -2.05 1.00109 0.000298032
-2.05 -2.025 1.00042 0.000292489
-2.025 -2 0.999074 0.00028417
-2 -1.975 1.00078 0.000284767
-1.975 -1.95 1.00172 0.000286096
-1.95 -1.925 1.00151 0.000284765
-1.925 -1.9 1.00413 0.00028713
-1.9 -1.875 1.00443 0.00028307
-1.875 -1.85 1.00402 0.000281788
-1.85 -1.825 1.00443 0.0002813
-1.825 -1.8 1.00319 0.000277229
-1.8 -1.775 1.00402 0.000279843
-1.775 -1.75 1.00533 0.000279612
-1.75 -1.725 1.0075 0.000287328
-1.725 -1.7 1.00919 0.000288471
-1.7 -1.675 1.00984 0.000287715
-1.675 -1.65 1.0132 0.000289158
-1.65 -1.625 1.01541 0.000289778
-1.625 -1.6 1.01211 0.000289289
-1.6 -1.575 1.01369 0.000301288
-1.575 -1.55 1.01654 0.000336456
-1.55 -1.525 1.03459 0.000483978
-1.525 -1.5 1.08049 0.000885782
-1.5 -1.2 1.01532 0.000154649
-1.2 -0.9 1.00585 0.000144818
-0.9 -0.6 1.00151 0.00013922
-0.6 -0.3 1.00079 0.000139447
-0.3 0 1.00079 0.00013883
0 0.3 0.999889 0.000138194
0.3 0.6 1.00085 0.000137583
0.6 0.9 1.00207 0.000138383
0.9 1.2 1.00782 0.000144738
1.2 1.5 1.01603 0.000153962
1.5 1.525 1.10155 0.000989374
1.525 1.55 1.03911 0.000545568
1.55 1.575 1.01812 0.000355778
1.575 1.6 1.01763 0.000312569
1.6 1.625 1.01427 0.000293804
1.625 1.65 1.01434 0.000291426
1.65 1.675 1.01269 0.000296137
1.675 1.7 1.01042 0.000298541
1.7 1.725 1.00793 0.000296867
1.725 1.75 1.00813 0.000287716
1.75 1.775 1.00506 0.000282263
1.775 1.8 1.00557 0.000283659
1.8 1.825 1.00618 0.000279768
1.825 1.85 1.0066 0.000279016
1.85 1.875 1.00484 0.000277465
1.875 1.9 1.00341 0.000276606
1.9 1.925 1.00293 0.00027559
1.925 1.95 1.00158 0.000274188
1.95 1.975 1.00047 0.000273443
1.975 2 1.00099 0.000272112
2 2.025 0.999954 0.000275273
2.025 2.05 0.999599 0.000277103
2.05 2.075 0.999506 0.000283132
2.075 2.1 0.997831 0.000285
2.1 2.125 0.998002 0.000286553
2.125 2.15 0.998599 0.000291557
2.15 2.175 0.996155 0.000288693
2.175 2.2 0.994998 0.00029275
2.2 2.225 0.99417 0.000291071
2.225 2.25 0.995101 0.000291814
2.25 2.275 0.995246 0.000298844
2.275 2.3 0.994275 0.000300968
2.3 2.325 0.993101 0.000308115
2.325 2.35 0.990022 0.000308832
2.35 2.375 0.988659 0.000315221
2.375 2.4 0.987767 0.00032844
2.4 2.425 0.988235 0.00033801
2.425 2.45 0.990051 0.000356588
2.45 2.475 0.991949 0.000390533
2.475 2.5 0.995748 0.000448699
